Date,Year,Month,site,IGBP,region,daily_GPP_DT,daily_GPP_N,DewDur,Rn,Tair,RH,VPD,SWC
2020/10/5,2020,10,US-xNG,GRA,Arid,0.150444251,NA,0,4072.27,18.13754167,43.89791667,12.1090346,8.10565625
2020/10/6,2020,10,US-xNG,GRA,Arid,-0.076524833,NA,0,3689.68,19.37425,40.8225,14.42944222,8.692327778
2020/10/7,2020,10,US-xNG,GRA,Arid,-0.28167585,NA,0,1934.08,14.888875,39.75458333,10.53304799,8.56239375
2020/10/8,2020,10,US-xNG,GRA,Arid,-0.064330325,NA,0,3463.84,16.00495833,40.9,12.47155398,7.90101875
2020/10/9,2020,10,US-xNG,GRA,Arid,0.087899725,NA,0,3453.27,16.42745833,44.6,10.83472211,7.908788889
2020/10/10,2020,10,US-xNG,GRA,Arid,0.198845807,NA,8,3601.34,14.311,50.19166667,9.657427707,7.740826389
2020/10/11,2020,10,US-xNG,GRA,Arid,-0.57081778,NA,0,1172.81,14.761375,47.69666667,9.218985214,7.900664583
2020/10/12,2020,10,US-xNG,GRA,Arid,-0.134590756,NA,0,2165.14,11.72291667,36.43583333,9.615983725,7.4646375
2020/10/13,2020,10,US-xNG,GRA,Arid,0.309122948,NA,0,3205.53,9.762875,49.7825,6.920123216,7.761527083
2020/10/14,2020,10,US-xNG,GRA,Arid,0.032526865,NA,1,2157.39,7.220291667,65.09666667,3.569772444,8.479716667
2020/10/15,2020,10,US-xNG,GRA,Arid,0.127006203,NA,0,966.96,3.0775625,63.82,2.931820307,7.857612745
2020/10/16,2020,10,US-xNG,GRA,Arid,-0.081949976,NA,0,1815.15,2.693833333,55.57291667,3.551070115,7.533546528
2020/10/18,2020,10,US-xNG,GRA,Arid,0.084106592,NA,0,2583.13,-3.321666667,61.90625,1.859880391,8.630828472
2020/10/19,2020,10,US-xNG,GRA,Arid,0.048718107,NA,0,2477.89,-2.821333333,76.60208333,1.25477634,7.997107639
2020/10/20,2020,10,US-xNG,GRA,Arid,-0.284096093,NA,0,1531.26,0.573875,86.169,0.936567041,8.148770833
2020/10/21,2020,10,US-xNG,GRA,Arid,-0.25482066,NA,0,1366.08,-2.729666667,73.29125,1.406929038,11.41473611
2020/10/22,2020,10,US-xNG,GRA,Arid,-0.215588128,NA,0,1752.15,-2.387,92.88708333,0.369048477,12.21956042
2020/10/23,2020,10,US-xNG,GRA,Arid,0.212127808,NA,0,2740.16,-7.544416667,73.30333333,1.03987825,12.25349306
2020/10/24,2020,10,US-xNG,GRA,Arid,-0.245672193,NA,0,1589.33,-6.017416667,82.65541667,0.704025387,7.083916667
2020/10/25,2020,10,US-xNG,GRA,Arid,-0.093460606,NA,0,2095.41,-6.976291667,72.51291667,1.013881725,9.555368056
2020/10/26,2020,10,US-xNG,GRA,Arid,0.124806261,NA,0,2414.88,-8.816708333,64.86541667,1.150190454,4.40775
2020/10/27,2020,10,US-xNG,GRA,Arid,0.133431989,NA,0,2530.35,0.323347826,59.1726087,2.810268094,5.018199275
2020/10/28,2020,10,US-xNG,GRA,Arid,0.06438681,NA,0,2387.25,5.792375,65.52541667,3.230333235,11.47117639
2020/10/29,2020,10,US-xNG,GRA,Arid,-0.247881489,NA,9.5,1663.46,0.086583333,99.01529412,0.068594531,10.64665278
2020/10/31,2020,10,US-xNG,GRA,Arid,0.012568293,NA,3.5,1993.12,5.271375,56.4675,3.856456049,13.10376667
2021/4/1,2021,4,US-xNG,GRA,Arid,-0.866951765,0.468189459,0,6365.42,9.082083333,29.0725,9.99458757,6.981725694
2021/4/2,2021,4,US-xNG,GRA,Arid,-1.329065254,0.159941393,0,5219.13,15.03645833,25.65666667,14.96470251,10.35388194
2021/4/3,2021,4,US-xNG,GRA,Arid,-1.312187532,0.137517649,0,6290.16,17.107125,24.55583333,16.91226852,7.487381944
2021/4/4,2021,4,US-xNG,GRA,Arid,-0.811522645,0.514585147,0,4310.14,13.985375,28.19375,13.50222893,9.419847222
2021/4/5,2021,4,US-xNG,GRA,Arid,-0.058452118,0.265874161,0,6539.92,13.05495833,34.98958333,10.24131716,10.07992361
2021/4/6,2021,4,US-xNG,GRA,Arid,0.016133945,0.063772447,0,2753.09,7.842541667,41.89208333,6.541220001,8.637263889
2021/4/7,2021,4,US-xNG,GRA,Arid,0.023420201,0.579541165,0,5217.55,9.677086957,31.57826087,9.156773501,9.497180556
2021/4/8,2021,4,US-xNG,GRA,Arid,0.008635303,0.196027264,0,6994.25,11.86608333,28.09875,11.26116919,9.664579861
2021/4/9,2021,4,US-xNG,GRA,Arid,0.159422383,-0.786376519,3,7241.96,8.305458333,48.05791667,6.319234698,8.996784722
2021/4/10,2021,4,US-xNG,GRA,Arid,-0.1411466,0.289870879,0,7109.36,12.47491667,23.67583333,12.3173582,9.277072917
2021/4/11,2021,4,US-xNG,GRA,Arid,-0.194582353,-1.67141101,0,2472.2,4.636166667,85.09666667,1.288562659,7.873708333
2021/4/12,2021,4,US-xNG,GRA,Arid,-0.105346616,-1.458877135,0,3471.67,-0.838083333,86.43791667,0.77350812,8.005131944
2021/4/13,2021,4,US-xNG,GRA,Arid,-0.048073969,-1.237617559,0,4945.34,-3.890916667,75.5175,1.132767016,6.8500625
2021/4/14,2021,4,US-xNG,GRA,Arid,0.020749826,0.014235816,0,5658.07,-1.715541667,75.66333333,1.383093614,7.987173611
2021/4/15,2021,4,US-xNG,GRA,Arid,-0.445106146,-0.243202981,0,2310.47,1.222541667,83.81458333,1.162326992,8.014201389
2021/4/17,2021,4,US-xNG,GRA,Arid,0.120632261,-0.642887957,7.5,8008.71,7.720958333,48.95458333,6.510715819,8.537527778
2021/4/18,2021,4,US-xNG,GRA,Arid,-0.226495158,0.043854214,0,4323.69,3.79875,61.20916667,3.21272725,8.560944444
2021/4/19,2021,4,US-xNG,GRA,Arid,-0.072280412,0.093738198,0,5767.69,-0.464583333,46.45958333,3.286877901,9.3695
2021/4/20,2021,4,US-xNG,GRA,Arid,-0.14288269,-0.26825777,1,5188.55,-1.236,71.28041667,1.639793001,9.83878125
2021/4/21,2021,4,US-xNG,GRA,Arid,0.081704327,-0.245220495,3,7931.77,6.111875,37.95916667,6.861750567,9.050798611
2021/4/22,2021,4,US-xNG,GRA,Arid,-0.185714635,0.282962029,0,8035.43,10.78966667,32.495,9.489494287,9.370430556
2021/4/23,2021,4,US-xNG,GRA,Arid,0.111900947,0.57660243,1.5,5232.68,-0.036208333,64.14875,2.359268698,8.113270833
2021/4/24,2021,4,US-xNG,GRA,Arid,1.018112861,0.841617391,2.5,7839.1,4.962916667,42.98583333,5.63479508,8.3531875
2021/4/25,2021,4,US-xNG,GRA,Arid,-0.116183609,0.188199828,0,2764.99,1.259208333,90.38166667,0.674812077,7.941416667
2021/4/28,2021,4,US-xNG,GRA,Arid,0.801567818,0.058553407,5,5650.38,16.54429167,41.50333333,12.70274458,12.24064028
2021/4/29,2021,4,US-xNG,GRA,Arid,1.086355465,0.829453444,4,7802.22,13.95875,39.39791667,11.35411866,11.36779444
2021/4/30,2021,4,US-xNG,GRA,Arid,1.157171588,1.007281748,0,7045.32,14.81379167,32.67125,12.72585314,11.46685694
2021/5/7,2021,5,US-xNG,GRA,Arid,-0.433500191,-0.395628291,1.5,9267.95,9.219791667,37.16416667,8.111874614,9.366690278
2021/5/8,2021,5,US-xNG,GRA,Arid,-1.323638416,-1.127203635,0,859.14,2.856875,73.32181818,2.45778352,9.791548611
2021/5/10,2021,5,US-xNG,GRA,Arid,-0.573616089,-0.58824377,0,9395.7,9.206,34.02208333,8.367825815,12.11986806
2021/5/11,2021,5,US-xNG,GRA,Arid,-0.638151438,-0.283063983,0.5,9168.84,13.20954167,30.95291667,11.57748447,12.76596528
2021/5/12,2021,5,US-xNG,GRA,Arid,-0.640046869,-0.165130285,0,8211.26,16.30920833,31.56083333,13.48312894,12.19677778
2021/5/13,2021,5,US-xNG,GRA,Arid,-0.124950299,0.002050046,3,7682.1,16.737,43.07583333,11.68551798,11.66460069
2021/5/14,2021,5,US-xNG,GRA,Arid,0.022808007,-0.132088874,8,7730.75,17.48279167,43.06416667,13.11372829,11.56278472
2021/5/15,2021,5,US-xNG,GRA,Arid,-0.056317745,0.005579466,2,7418.79,20.59045833,32.02833333,17.5015989,11.26709028
2021/5/16,2021,5,US-xNG,GRA,Arid,0.072967937,0.00462044,0.5,8983.79,21.13795833,40.99666667,15.6035681,11.28687153
2021/5/18,2021,5,US-xNG,GRA,Arid,0.195911626,-0.06398246,2.5,8483.03,20.78741667,55.95727273,12.02854309,11.12545139
2021/5/20,2021,5,US-xNG,GRA,Arid,0.587935982,-0.267456662,0,7966.75,22.03970833,63.65166667,11.05964004,11.47828125
2021/5/23,2021,5,US-xNG,GRA,Arid,-0.683457595,-0.408449271,0,3283.17,12.10829167,84.04444444,3.418141414,13.29322014
2021/5/25,2021,5,US-xNG,GRA,Arid,0.941026145,0.373927946,0,6560.26,15.621625,54.75708333,8.069369839,16.70325
2021/5/26,2021,5,US-xNG,GRA,Arid,1.011553534,0.453767629,0,2354.27,7.238125,71.55166667,2.921918862,16.34776597
2021/5/28,2021,5,US-xNG,GRA,Arid,1.642258853,1.648106383,5.5,10088.63,10.92770833,64.64375,4.967399606,14.27843056
2021/5/29,2021,5,US-xNG,GRA,Arid,1.768611811,2.29976217,0,6495.15,14.74916667,68.12583333,5.74332207,14.37761597
2021/5/30,2021,5,US-xNG,GRA,Arid,1.743519399,1.651907302,5,8531.83,18.663,36.82,14.69495599,14.23280903
2021/5/31,2021,5,US-xNG,GRA,Arid,1.63910387,1.854375626,6,10239.07,19.147625,33.8875,16.11698915,13.80153333
2021/6/2,2021,6,US-xNG,GRA,Arid,-0.095458779,0.535151043,0,9857.75,24.50916667,34.01041667,21.54987229,12.73462014
2021/6/3,2021,6,US-xNG,GRA,Arid,-0.747410386,-0.083438178,0,9522.74,29.20391667,30.04958333,30.10321779,12.01970625
2021/6/4,2021,6,US-xNG,GRA,Arid,-0.637012704,-0.98718239,0,9513.28,33.57966667,26.44625,40.84594592,11.79113194
2021/6/5,2021,6,US-xNG,GRA,Arid,-0.931035222,-0.298295416,0,9767.66,32.43254167,31.67333333,35.49242845,11.16964236
2021/6/6,2021,6,US-xNG,GRA,Arid,-0.299480353,-0.299166765,0,10465.61,23.307875,33.77958333,19.5783297,10.72603819
2021/6/7,2021,6,US-xNG,GRA,Arid,-0.411170808,-0.36407663,0,9894.39,27.281125,30.62958333,26.89214699,10.40905208
2021/6/8,2021,6,US-xNG,GRA,Arid,-1.155877206,-0.784013754,1,1178.21,22.4935,67.68916667,9.020945238,12.20150694
2021/6/10,2021,6,US-xNG,GRA,Arid,0.291431824,0.911765564,5.5,9876.28,27.75229167,63.11217391,15.76455181,17.66513472
2021/6/19,2021,6,US-xNG,GRA,Arid,1.258468871,0.007243922,3.5,9356.26,23.82758333,37.66625,19.80328156,11.90087319
2021/6/22,2021,6,US-xNG,GRA,Arid,1.199896707,0.234019323,0,8985.4,23.45990909,31.83545455,21.89085749,14.59292464
2021/6/23,2021,6,US-xNG,GRA,Arid,-0.041664553,-0.631761052,0,8628.91,30.26404167,28.87416667,33.74547148,12.6819125
2021/6/28,2021,6,US-xNG,GRA,Arid,-0.089697295,-0.026012022,4,10047.01,20.10441667,57.006,11.38466829,11.61920903
2021/6/29,2021,6,US-xNG,GRA,Arid,-0.740254568,-0.416981943,7,9609.83,24.25479167,44.80916667,18.06659873,11.33196042
2021/7/7,2021,7,US-xNG,GRA,Arid,0.239520152,0.205213435,0,3989.84,17.06164706,72.28411765,5.949484237,19.86001491
2021/7/8,2021,7,US-xNG,GRA,Arid,0.709903959,0.319291347,0.5,7969.43,22.92395833,66.4725,9.872834663,17.64432847
2021/7/15,2021,7,US-xNG,GRA,Arid,0.368519106,-0.145450825,5,9065.39,25.907375,45.66291667,19.89869146,15.23610972
2021/7/16,2021,7,US-xNG,GRA,Arid,0.473230818,-0.058554556,0,8240.28,25.845625,61.22708333,13.93033037,14.02536597
2021/7/17,2021,7,US-xNG,GRA,Arid,0.424329483,0.362691737,2.5,9270.93,27.08170833,60.85833333,16.19501782,13.63919514
2021/7/18,2021,7,US-xNG,GRA,Arid,0.19614276,-0.225064105,4.5,9322.76,29.106625,59.20583333,19.63284742,13.10507708
2021/7/19,2021,7,US-xNG,GRA,Arid,-0.190825838,-0.126375993,2,8036.76,30.57454167,48.18708333,26.20718622,12.88530764
2021/7/21,2021,7,US-xNG,GRA,Arid,-0.163091219,0.013039205,0,7128.73,28.35195833,50.78541667,20.81694684,12.40005278
2021/7/30,2021,7,US-xNG,GRA,Arid,-0.123912712,0.287840026,0,7232.06,23.90295833,52.5225,15.25880615,10.30280417
2021/8/5,2021,8,US-xNG,GRA,Arid,0.396633948,0.246748183,1,7064.41,22.69645833,61.8575,11.57511773,10.18595208
2021/8/6,2021,8,US-xNG,GRA,Arid,-0.024088329,0.334583804,7,4710.82,23.08116667,58.29541667,13.22823829,9.66935
2021/8/7,2021,8,US-xNG,GRA,Arid,0.20880821,0.268916748,0,3943.82,22.17725,64.17166667,10.19434401,10.94377986
2021/8/10,2021,8,US-xNG,GRA,Arid,-0.507002895,-0.261253689,0,7473.45,25.78170833,30.91166667,25.12849724,12.07588194
2021/8/13,2021,8,US-xNG,GRA,Arid,-0.013968826,-0.050633487,0,6695.19,22.42554545,32.01818182,20.49011951,9.712456522
2021/8/14,2021,8,US-xNG,GRA,Arid,-0.108572652,-0.355442039,0,7791.35,30.07825,26.54125,33.57176492,9.745835417
2021/8/25,2021,8,US-xNG,GRA,Arid,-0.192457932,0.527425114,4.5,5606.68,16.755375,59.06916667,8.796365108,14.48156042
2021/8/28,2021,8,US-xNG,GRA,Arid,-0.073009048,0.266234645,9,5575.92,21.01608333,60.24125,11.21383502,16.59759861
2021/8/29,2021,8,US-xNG,GRA,Arid,0.454616815,0.929746734,2.5,7444.46,21.505375,48.79041667,15.09795965,16.9869875
2021/8/30,2021,8,US-xNG,GRA,Arid,-0.519901978,0.055573496,1,3026.65,22.32554167,58.97791667,11.66006096,16.84251806
2021/8/31,2021,8,US-xNG,GRA,Arid,1.763700433,1.585935351,7.5,7268.58,21.843,65.50833333,10.40483129,15.93182292
2021/9/1,2021,9,US-xNG,GRA,Arid,-0.739005848,-0.582774101,1.5,1782.24,19.808375,83.91083333,3.817739149,12.5371375
2021/9/2,2021,9,US-xNG,GRA,Arid,-0.696174715,-0.816051833,1,2314.42,18.61533333,91.90666667,1.871060329,13.36211111
2021/9/3,2021,9,US-xNG,GRA,Arid,-0.464432218,-0.459835694,7.5,3801.11,17.10908333,64.42416667,7.471593906,14.39308333
2021/9/4,2021,9,US-xNG,GRA,Arid,-0.158866615,-0.083684271,2.5,7023.68,19.26204167,53.24125,12.28711562,12.53457292
2021/9/5,2021,9,US-xNG,GRA,Arid,-0.173495815,-0.012225695,7.5,7099.04,21.84504167,44.17958333,17.52415346,11.94153125
2021/9/8,2021,9,US-xNG,GRA,Arid,0.117471835,0.384533812,0.5,7023.37,19.12508333,46.09583333,12.89744805,10.18766042
2021/9/9,2021,9,US-xNG,GRA,Arid,0.168030753,0.365088459,7,6599.17,21.09295833,52.55916667,13.96823578,9.28495625
2021/9/10,2021,9,US-xNG,GRA,Arid,-0.252033643,-0.011303064,5,3869.75,25.0285,44.02333333,20.69534559,10.01242639
2021/9/14,2021,9,US-xNG,GRA,Arid,0.639133822,0.026536824,4.5,5993.5,17.83666667,48.315,11.89395932,11.45270556
2021/9/15,2021,9,US-xNG,GRA,Arid,0.608126061,0.440681344,0,6355.62,22.096625,54.93166667,14.10576475,10.92785208
2021/9/16,2021,9,US-xNG,GRA,Arid,0.683100693,0.289078497,0,5658.7,17.31365217,47.80043478,10.64623033,9.842528986
2021/9/17,2021,9,US-xNG,GRA,Arid,0.526842462,0.648534033,0,5883.9,15.20783333,37.37875,12.0436235,9.096241667
2021/9/18,2021,9,US-xNG,GRA,Arid,0.291882135,0.748459748,0,5756.31,20.80333333,56.71291667,12.40748396,8.854852083
2021/9/22,2021,9,US-xNG,GRA,Arid,0.797503109,0.489345608,0,5783.99,18.76179167,39.84541667,14.79334149,9.181859722
2021/9/23,2021,9,US-xNG,GRA,Arid,0.353875383,0.255208473,0,4218.71,19.59966667,46.30666667,14.57435288,8.415998611
2021/9/25,2021,9,US-xNG,GRA,Arid,-0.193566856,0.055758283,0,5055.18,20.19420833,30.91916667,18.4283765,7.541977778
2021/9/26,2021,9,US-xNG,GRA,Arid,-0.285445727,-0.287774919,0,5325.78,23.31195833,35.49083333,20.14905768,7.50926875
2021/9/30,2021,9,US-xNG,GRA,Arid,-0.383407575,-0.482647342,0,3949.79,18.07833333,49.50166667,11.48548675,7.168920833
2021/10/1,2021,10,US-xNG,GRA,Arid,0.770790985,0.765402447,2,3634.64,16.345375,68.58541667,6.300127792,6.78440625
2021/10/2,2021,10,US-xNG,GRA,Arid,0.475221954,0.637661663,10,4672.08,18.58241667,49.21708333,13.62767564,6.4631375
2021/10/3,2021,10,US-xNG,GRA,Arid,0.248020622,0.631771112,9,4599.03,20.537,39.67583333,17.99390413,6.536252778
2021/10/4,2021,10,US-xNG,GRA,Arid,0.110820384,0.218951726,0,4546.85,21.92216667,32.35833333,20.35250915,6.117247222
2021/10/5,2021,10,US-xNG,GRA,Arid,0.035084186,0.399908191,1.5,4331.33,24.0065,35.7375,21.6242123,6.086747917
2021/10/6,2021,10,US-xNG,GRA,Arid,0.208954514,0.467580262,0,4417.36,21.59220833,41.835,16.52401607,6.051135417
2021/10/7,2021,10,US-xNG,GRA,Arid,0.374553163,0.361126984,3,2641.85,18.24258333,63.56541667,8.378641693,6.657818056
2021/10/8,2021,10,US-xNG,GRA,Arid,0.649469211,0.45734738,4.5,2484.33,14.34029167,71.56875,4.882022453,6.151579167
2021/10/11,2021,10,US-xNG,GRA,Arid,0.578002987,0.333199699,0,4185.97,10.42725,56.69541667,5.703017057,12.80788333
2021/10/12,2021,10,US-xNG,GRA,Arid,0.065417291,-0.021258101,0,1406.11,7.1269,61.942,3.973049969,11.50653
2021/10/14,2021,10,US-xNG,GRA,Arid,0.261745564,-0.006772357,0,3519.55,6.069458333,70.32666667,3.045027259,12.17376181
2021/10/15,2021,10,US-xNG,GRA,Arid,0.409980693,0.250106035,0,3718.35,7.02,55.01333333,5.061466965,11.52663056
2021/10/16,2021,10,US-xNG,GRA,Arid,0.457528282,0.598597862,0,3676.61,11.77691667,51.47958333,7.600324623,12.15904306
2021/10/17,2021,10,US-xNG,GRA,Arid,0.529116278,0.613877266,4,3745.7,15.613,50.93583333,10.56267379,12.10799028
2021/10/18,2021,10,US-xNG,GRA,Arid,0.429517921,0.933537353,6.5,2895.85,15.48441667,54.5025,9.032438893,11.11419097
2021/10/19,2021,10,US-xNG,GRA,Arid,-0.698411056,-0.785326619,0.5,799.76,5.30925,85.2625,1.304844311,11.30688125
2021/10/20,2021,10,US-xNG,GRA,Arid,-0.534074769,-0.408162319,0,1080.53,1.14025,76.67458333,1.622949769,11.1762
2021/10/21,2021,10,US-xNG,GRA,Arid,-0.078226289,-0.195299013,8,3235.71,2.247666667,70.54416667,2.499833776,9.748110417
2021/10/22,2021,10,US-xNG,GRA,Arid,0.054163151,0.189921499,0,3919.33,5.842208333,69.18166667,3.193350028,8.301763889
2021/10/23,2021,10,US-xNG,GRA,Arid,-0.123346458,-0.193283574,0,2987.44,4.558916667,62.61333333,3.692267319,7.609583333
2021/10/25,2021,10,US-xNG,GRA,Arid,-0.560680539,-0.383055806,0,1258.27,5.558708333,80.07125,1.977345026,12.87424653
2021/10/26,2021,10,US-xNG,GRA,Arid,-0.789264904,-0.878556806,0,575.81,6.495190476,95.80791667,0.468834224,11.43880556
2021/10/28,2021,10,US-xNG,GRA,Arid,-0.265900491,-0.159055769,0,2855.95,9.392875,49.67208333,6.440667695,11.90588056
2021/10/29,2021,10,US-xNG,GRA,Arid,-0.338499166,-0.039329471,2,3019.04,10.64554167,52.09291667,7.184541878,12.93992917
2021/10/30,2021,10,US-xNG,GRA,Arid,-0.615254419,-0.463541765,0,1904.2,6.756166667,67.45375,3.328195423,12.48261806
2021/10/31,2021,10,US-xNG,GRA,Arid,-0.554529035,-0.566435239,0,2498.24,1.298833333,59.24791667,3.017979031,12.48575694
2022/4/1,2022,4,US-xNG,GRA,Arid,-0.716440416,-0.33881693,3,3709.41,6.62175,46.07291667,5.694195752,10.54945556
2022/4/2,2022,4,US-xNG,GRA,Arid,-0.456454902,-0.444534041,2.5,6700.45,5.456125,49.69958333,5.439575287,10.55145069
2022/4/3,2022,4,US-xNG,GRA,Arid,-0.747722805,-0.362196547,0,2514.76,0.266708333,97.43142857,0.176271426,11.27278819
2022/4/4,2022,4,US-xNG,GRA,Arid,-0.343502693,-0.329083718,0,6762.42,5.863416667,72.54583333,3.198325153,11.54756944
2022/4/5,2022,4,US-xNG,GRA,Arid,-0.573346731,0.238747377,1,2899.39,4.940478261,68.50043478,2.99528649,11.30073958
2022/4/7,2022,4,US-xNG,GRA,Arid,-0.330354654,0.178613904,0,5445.52,4.013666667,54.84958333,4.30793993,11.10898958
2022/4/8,2022,4,US-xNG,GRA,Arid,-0.051526972,0.129471377,0.5,7347.26,4.642333333,40.33791667,6.039489166,11.52744097
2022/4/9,2022,4,US-xNG,GRA,Arid,-0.454557966,0.329022965,0,6269.13,9.450041667,35.66208333,8.141019923,12.17469375
2022/4/10,2022,4,US-xNG,GRA,Arid,-0.15496858,0.237656274,2,4704.48,6.914833333,45.66666667,6.059558509,11.22006944
2022/4/11,2022,4,US-xNG,GRA,Arid,0.22774631,0.081634586,0.5,6467.9,5.16125,49.33958333,5.034296617,12.00776597
2022/4/12,2022,4,US-xNG,GRA,Arid,-0.939796211,-0.235146092,0,647,-4.07925,93.64875,0.286596366,11.32219444
2022/4/13,2022,4,US-xNG,GRA,Arid,-0.569313468,-0.543928588,0,1478.81,-4.947875,91.08791667,0.3791249,10.81641667
2022/4/14,2022,4,US-xNG,GRA,Arid,-0.461758001,-0.673566714,0,1636.02,-5.980458333,83.13125,0.661754122,10.14777083
2022/4/15,2022,4,US-xNG,GRA,Arid,-0.461672237,-0.580438963,0,1447.19,-8.974041667,75.24208333,0.801071749,9.585020833
2022/4/16,2022,4,US-xNG,GRA,Arid,-0.32001919,-0.868805626,7,1651.76,-6.702958333,68.14416667,1.361105339,9.794666667
2022/4/17,2022,4,US-xNG,GRA,Arid,-0.133556328,-0.54036144,0,2095.5,-2.698291667,82.98958333,0.877185725,10.0675625
2022/4/18,2022,4,US-xNG,GRA,Arid,0.021081098,-0.429299967,3,2442.12,-2.596166667,62.11708333,2.213291912,10.01372917
2022/4/19,2022,4,US-xNG,GRA,Arid,0.062289074,-0.222599134,0,1803.24,0.967041667,60.19166667,2.688711182,9.943916667
2022/4/20,2022,4,US-xNG,GRA,Arid,0.236434998,-0.2112076,0,3215.64,6.892095238,53.86428571,5.038517939,11.62307292
2022/4/21,2022,4,US-xNG,GRA,Arid,0.296195578,-0.122021824,0,2645.86,2.450583333,66.53708333,2.464015446,12.68769306
2022/4/25,2022,4,US-xNG,GRA,Arid,2.193537916,1.06638535,0,8141.55,0.982,57.50583333,2.97947571,12.53306667
2022/4/26,2022,4,US-xNG,GRA,Arid,1.800470898,0.89629356,0,8520.06,2.5375,61.54208333,3.229753706,12.50044931
2022/4/27,2022,4,US-xNG,GRA,Arid,1.502794399,1.195680491,0,8644.39,4.565833333,56.23375,4.054327002,11.12615903
2022/4/29,2022,4,US-xNG,GRA,Arid,0.051745238,0.94625267,1,1476.21,4.569208333,94.76458333,0.438421686,12.88893958
2022/4/30,2022,4,US-xNG,GRA,Arid,0.438397599,0.430684645,0,2213.06,5.765083333,77.81208333,2.230777758,12.58838125
2022/5/1,2022,5,US-xNG,GRA,Arid,-1.409172811,-1.157098612,0,9395.74,9.118125,49.14916667,6.282342771,12.83619375
2022/5/2,2022,5,US-xNG,GRA,Arid,-1.373000655,-1.27606002,9,9033.2,6.970416667,63.0125,4.371109353,13.21766042
2022/5/3,2022,5,US-xNG,GRA,Arid,-1.332691422,-1.027284585,4.5,7556.22,5.356208333,64.61208333,3.667132294,12.53118333
2022/5/4,2022,5,US-xNG,GRA,Arid,-1.157067728,-0.80824437,6,7147.19,10.73583333,59.685,5.801378917,12.38551875
2022/5/5,2022,5,US-xNG,GRA,Arid,-0.851405641,-0.79136229,6.5,9313.83,13.342,56.545,7.563358773,12.23815625
2022/5/6,2022,5,US-xNG,GRA,Arid,-0.761325887,-0.623114804,5,7232.37,16.26433333,64.05125,7.956465138,12.32887292
2022/5/7,2022,5,US-xNG,GRA,Arid,-0.671701937,-0.564586328,7.5,6496.7,18.34941667,65.06708333,9.104560278,12.19953958
2022/5/8,2022,5,US-xNG,GRA,Arid,-0.494714249,-0.660768269,2.5,7566.87,15.66670833,45.59458333,10.5593825,11.94783403
2022/5/10,2022,5,US-xNG,GRA,Arid,0.122477351,-0.192619198,1.5,9948.79,14.90179167,38.05291667,11.59450912,13.82952639
2022/5/11,2022,5,US-xNG,GRA,Arid,-0.087532877,-0.612695162,0,6611.53,17.078125,52.36875,10.01911251,13.84198264
2022/5/13,2022,5,US-xNG,GRA,Arid,-0.006494084,-0.109458399,0,6025.37,11.418,65.47625,4.876986122,14.78678958
2022/5/14,2022,5,US-xNG,GRA,Arid,0.04285006,0.194053757,0,9685.98,13.23966667,44.79125,8.916538833,14.34577361
2022/5/15,2022,5,US-xNG,GRA,Arid,-0.138622241,0.121560756,0,9624.44,16.48408333,38.60958333,12.21364832,14.41622083
2022/5/16,2022,5,US-xNG,GRA,Arid,0.140287595,0.368164534,4.5,6944.45,18.16558333,39.75041667,13.45118821,13.65011458
2022/5/17,2022,5,US-xNG,GRA,Arid,0.555289014,0.223505544,0,7132.11,15.02845833,75.44208333,4.672820127,12.34116944
2022/5/18,2022,5,US-xNG,GRA,Arid,1.075038053,0.475535217,7.5,9839.54,17.15354167,47.30416667,10.95383722,12.50098125
2022/5/19,2022,5,US-xNG,GRA,Arid,0.118812261,-0.307572473,0,2876.67,9.652458333,80.98708333,2.387485603,14.26815486
2022/5/20,2022,5,US-xNG,GRA,Arid,0.600796599,-0.095363711,1.5,4258.92,4.003875,83.16416667,1.361973515,14.22140625
2022/5/21,2022,5,US-xNG,GRA,Arid,0.561044784,0.045074717,0,4762.31,4.49225,68.09416667,2.816484508,13.40294236
2022/5/22,2022,5,US-xNG,GRA,Arid,0.749332424,0.644542395,0,7439.55,10.50241667,42.035,7.882038372,13.63277292
2022/5/23,2022,5,US-xNG,GRA,Arid,0.359752593,0.433820133,0,6923.25,13.36054167,54.21833333,7.329385184,13.54129167
2022/5/24,2022,5,US-xNG,GRA,Arid,0.756873289,1.16830218,5,7834.35,13.65533333,61.1275,6.598682655,12.87439167
2022/5/25,2022,5,US-xNG,GRA,Arid,0.89318714,1.257076637,4.5,9459.77,17.213875,43.70958333,11.84480883,13.12659375
2022/5/26,2022,5,US-xNG,GRA,Arid,0.898445362,1.311876632,0,10195.51,20.53929167,42.11125,15.26430143,11.81378542
2022/5/27,2022,5,US-xNG,GRA,Arid,0.436592217,0.989038404,2.5,4540.91,20.99708333,42.96416667,14.8485344,11.29527153
2022/5/28,2022,5,US-xNG,GRA,Arid,1.097218298,1.135972296,6,6323,19.506,59.3175,9.867607164,10.92614375
2022/5/30,2022,5,US-xNG,GRA,Arid,-0.733954989,-0.52939052,7,1461.47,12.60108333,96.95375,0.456108583,11.42734028
2022/6/1,2022,6,US-xNG,GRA,Arid,-0.111752149,0.132631774,0,8358.5,16.002375,36.22291667,12.60957212,12.61147569
2022/6/2,2022,6,US-xNG,GRA,Arid,0.220378022,-0.004009575,0,10532.06,16.994,31.28416667,14.14702282,11.37866736
